468.22	11.615	27.352	28.961	119.735	36.587
468.57	11.9	27.955	29.459	121.524	36.938
468.92	11.982	28.252	29.983	122.89	37.265
469.27	12.223	28.743	30.493	124.391	37.638
469.63	12.271	29.196	30.65	126.068	37.799
469.98	12.4	29.777	31.193	128.024	38.272
470.33	12.459	30.141	31.661	129.668	38.632
470.68	12.667	30.643	32.248	131.302	39.138
471.03	12.671	31.152	32.794	132.701	39.599
471.38	12.8	31.721	33.682	134.102	40.227
471.73	12.793	32.185	34.328	135.39	40.643
472.08	12.923	32.843	35.026	137.135	41.172
472.43	12.837	33.363	35.872	138.901	41.487
472.79	12.856	33.943	36.97	140.624	42.138
473.14	12.937	34.43	37.728	142.279	42.554
473.49	13.211	35.177	38.693	144.324	43.194
473.84	13.315	35.896	39.65	146.412	43.543
474.19	13.534	36.81	40.748	148.735	44.016
474.54	13.637	37.608	41.783	151.079	44.332
474.89	13.823	38.577	43.07	153.49	44.838
475.24	14.004	39.43	44.194	155.657	45.232
475.59	14.323	40.499	45.393	158.19	45.905
475.94	14.459	41.519	46.605	160.612	46.399
476.29	14.667	42.688	48.148	163.235	47.194
476.64	14.737	43.63	49.561	165.701	47.787
476.99	14.956	44.743	50.993	168.457	48.483
477.35	15.015	45.719	52.25	171.135	48.999
477.7	15.345	46.866	53.57	173.902	49.649
478.05	15.626	47.941	54.95	176.79	50.287
478.4	16.023	49.255	56.737	180.057	51.116
478.75	16.226	50.463	58.305	182.946	51.721
479.1	16.723	51.843	60.004	185.957	52.383
479.45	16.971	53.041	61.561	188.768	52.899
479.8	17.211	54.555	63.326	192.057	53.649
480.15	17.415	56.13	65.117	195.346	54.399
480.5	17.889	57.955	67.259	198.835	55.394
480.85	18.137	59.808	69.505	202.257	56.41
481.2	18.445	61.732	71.848	205.79	57.561
481.55	18.537	63.585	73.939	209.157	58.376
481.9	18.711	65.632	76.404	212.646	59.461
482.25	18.682	67.585	78.75	215.912	60.399
482.6	18.945	69.721	81.293	219.446	61.438
482.95	19.159	71.808	83.905	222.79	62.21
483.3	19.478	74.01	86.57	226.113	63.038
483.65	19.615	76.119	89.105	229.412	63.721
484	19.867	78.499	91.826	232.991	64.538
484.35	19.982	80.974	94.505	236.424	65.154
484.7	20.323	83.677	97.426	239.968	66.027
485.05	20.693	86.352	100.317	243.546	66.821
485.4	21.145	89.277	103.582	247.402	67.872
485.75	21.337	92.174	106.75	251.035	68.665
486.1	21.645	95.132	109.915	254.679	69.583
486.44	21.682	97.908	113.05	257.89	70.443
486.79	21.945	100.943	116.515	261.113	71.327
487.14	22.093	103.941	119.95	264.39	72.054
487.49	22.456	107.277	123.593	267.824	72.994
487.84	22.626	110.541	127.139	270.946	73.887
488.19	22.978	113.988	130.859	274.146	74.938
488.54	23.193	117.285	134.517	277.29	75.776
488.89	23.678	120.999	138.559	280.602	76.727
489.24	24.082	124.852	142.517	283.824	77.543
489.59	24.667	128.932	146.693	287.513	78.594
489.94	24.926	132.863	150.628	290.901	79.51
490.29	25.289	137.01	154.726	294.002	80.372
490.64	25.471	141.008	158.783	296.757	80.999
490.98	25.834	145.232	163.015	299.624	81.872
491.33	26.037	149.563	166.928	302.124	82.532
491.68	26.423	154.388	170.948	304.657	83.327
492.03	26.571	159.03	174.805	307.112	83.976
492.38	26.645	163.766	179.004	309.413	84.738
492.73	26.637	168.585	183.183	311.09	85.31
493.08	26.889	173.666	187.615	312.746	86.305
493.43	27.159	178.608	191.672	314.224	87.099
493.77	27.556	183.81	195.782	315.991	87.894
494.12	27.715	189.063	199.839	317.846	88.287
494.47	27.967	194.377	204.304	319.835	88.861
494.82	28.093	199.596	208.572	321.401	89.154
495.17	28.445	205.232	212.848	322.713	89.627
495.52	28.882	210.796	216.817	323.857	89.987
495.87	29.378	216.543	220.893	325.035	90.461
496.21	29.637	222.119	224.783	325.901	90.454
496.56	30	227.899	228.815	326.924	90.738
496.91	30.204	233.641	232.75	327.601	91.065
497.26	30.578	239.566	236.737	328.102	91.538
497.61	30.726	245.441	240.394	328.257	91.787
497.95	31.034	251.521	244.326	328.59	92.261
498.3	31.137	257.43	248.228	328.623	92.643
498.65	31.378	263.588	252.282	328.613	93.183
499	31.393	269.541	256.083	328.579	93.543
499.35	31.511	275.888	259.993	328.591	94.038
499.7	31.415	282.341	263.683	328.19	94.332
500.04	31.567	289.088	267.415	327.924	94.794
500.39	31.537	295.608	271.028	327.301	95.087
500.74	31.7	302.499	274.859	326.879	95.361
501.09	31.748	309.319	278.372	326.312	95.454
501.43	31.911	316.166	281.893	326.046	95.638
501.78	31.882	322.785	285.317	325.412	95.643
502.13	32.145	329.788	288.704	324.735	95.705
502.48	32.337	336.741	291.783	323.846	95.554
502.82	32.556	343.632	295.126	323.013	95.616
503.17	32.515	350.308	298.217	321.724	95.41
503.52	32.645	357.355	301.27	320.546	95.383
503.87	32.571	364.174	304.139	319.224	95.243
504.21	32.567	371.188	307.115	317.813	95.305
504.56	32.504	378.174	309.872	316.235	95.143
